Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  2-11-2021   4:14:24
Solution file C:\LANL\LINAC\DOUBLE_REENTRANT\DOUBLE_REENTRANT.T35.
Memory used for DOUBLE_REENTRANT.T35 arrays:       1.323 M
Reading keyword commands and data from file:
C:\LANL\LINAC\DOUBLE_REENTRANT\DOUBLE_REENTRANT.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (54,8)
Z and R increments:   270    40

      Z             R              Ez            Er            |E|           H 
    (mm)          (mm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   20.6000       0.00000      2.076058E+00  0.000000E+00  2.076058E+00  0.000000E+00
   20.8000       0.00000      2.128327E+00  0.000000E+00  2.128327E+00  0.000000E+00
   21.0000       0.00000      2.179566E+00  0.000000E+00  2.179566E+00  0.000000E+00
   21.2000       0.00000      2.229961E+00  0.000000E+00  2.229961E+00  0.000000E+00
   21.4000       0.00000      2.278799E+00  0.000000E+00  2.278799E+00  0.000000E+00
   21.6000       0.00000      2.326301E+00  0.000000E+00  2.326301E+00  0.000000E+00
   21.8000       0.00000      2.372585E+00  0.000000E+00  2.372585E+00  0.000000E+00
   22.0000       0.00000      2.417135E+00  0.000000E+00  2.417135E+00  0.000000E+00
   22.2000       0.00000      2.460119E+00  0.000000E+00  2.460119E+00  0.000000E+00
   22.4000       0.00000      2.501587E+00  0.000000E+00  2.501587E+00  0.000000E+00
   22.6000       0.00000      2.541229E+00  0.000000E+00  2.541229E+00  0.000000E+00
   22.8000       0.00000      2.579151E+00  0.000000E+00  2.579151E+00  0.000000E+00
   23.0000       0.00000      2.615350E+00  0.000000E+00  2.615350E+00  0.000000E+00
   23.2000       0.00000      2.649699E+00  0.000000E+00  2.649699E+00  0.000000E+00
   23.4000       0.00000      2.682245E+00  0.000000E+00  2.682245E+00  0.000000E+00
   23.6000       0.00000      2.712950E+00  0.000000E+00  2.712950E+00  0.000000E+00
   23.8000       0.00000      2.741827E+00  0.000000E+00  2.741827E+00  0.000000E+00
   24.0000       0.00000      2.768876E+00  0.000000E+00  2.768876E+00  0.000000E+00
   24.2000       0.00000      2.794041E+00  0.000000E+00  2.794041E+00  0.000000E+00
   24.4000       0.00000      2.817427E+00  0.000000E+00  2.817427E+00  0.000000E+00
   24.6000       0.00000      2.839002E+00  0.000000E+00  2.839002E+00  0.000000E+00
   24.8000       0.00000      2.858705E+00  0.000000E+00  2.858705E+00  0.000000E+00
   25.0000       0.00000      2.876685E+00  0.000000E+00  2.876685E+00  0.000000E+00
   25.2000       0.00000      2.892892E+00  0.000000E+00  2.892892E+00  0.000000E+00
   25.4000       0.00000      2.907273E+00  0.000000E+00  2.907273E+00  0.000000E+00
   25.6000       0.00000      2.919978E+00  0.000000E+00  2.919978E+00  0.000000E+00
   25.8000       0.00000      2.930954E+00  0.000000E+00  2.930954E+00  0.000000E+00
   26.0000       0.00000      2.940165E+00  0.000000E+00  2.940165E+00  0.000000E+00
   26.2000       0.00000      2.947728E+00  0.000000E+00  2.947728E+00  0.000000E+00
   26.4000       0.00000      2.953596E+00  0.000000E+00  2.953596E+00  0.000000E+00
   26.6000       0.00000      2.957757E+00  0.000000E+00  2.957757E+00  0.000000E+00
   26.8000       0.00000      2.960271E+00  0.000000E+00  2.960271E+00  0.000000E+00
   27.0000       0.00000      2.961108E+00  0.000000E+00  2.961108E+00  0.000000E+00
   27.2000       0.00000      2.960279E+00  0.000000E+00  2.960279E+00  0.000000E+00
   27.4000       0.00000      2.957778E+00  0.000000E+00  2.957778E+00  0.000000E+00
   27.6000       0.00000      2.953597E+00  0.000000E+00  2.953597E+00  0.000000E+00
   27.8000       0.00000      2.947765E+00  0.000000E+00  2.947765E+00  0.000000E+00
   28.0000       0.00000      2.940216E+00  0.000000E+00  2.940216E+00  0.000000E+00
   28.2000       0.00000      2.930962E+00  0.000000E+00  2.930962E+00  0.000000E+00
   28.4000       0.00000      2.920045E+00  0.000000E+00  2.920045E+00  0.000000E+00
   28.6000       0.00000      2.907354E+00  0.000000E+00  2.907354E+00  0.000000E+00
   28.8000       0.00000      2.892920E+00  0.000000E+00  2.892920E+00  0.000000E+00
   29.0000       0.00000      2.876784E+00  0.000000E+00  2.876784E+00  0.000000E+00
